Date,Open,High,Low,Close,Adj Close,Volume
4/23/1999,0.376302,0.377604,0.356771,0.359375,0.329761,"12,604,800.00"
4/26/1999,0.359375,0.364583,0.333333,0.341146,0.313034,"12,350,400.00"
4/27/1999,0.348958,0.380208,0.34375,0.377604,0.346488,"22,694,400.00"
4/28/1999,0.380208,0.380208,0.363281,0.375,0.344099,"12,009,600.00"
4/29/1999,0.376302,0.377604,0.367188,0.375,0.344099,"4,814,400.00"
4/30/1999,0.378906,0.395833,0.376302,0.380208,0.348878,"9,931,200.00"
5/3/1999,0.384115,0.384115,0.372396,0.382813,0.351268,"3,384,000.00"
5/4/1999,0.382813,0.382813,0.354167,0.361979,0.332151,"9,604,800.00"
5/5/1999,0.364583,0.369792,0.34375,0.369792,0.33932,"14,457,600.00"
5/6/1999,0.367188,0.375,0.351563,0.36263,0.332748,"3,561,600.00"
5/7/1999,0.351563,0.367188,0.351563,0.364583,0.33454,"2,500,800.00"
5/10/1999,0.361979,0.372396,0.361979,0.364583,0.33454,"1,968,000.00"
5/11/1999,0.380208,0.395833,0.372396,0.384115,0.352463,"17,174,400.00"
5/12/1999,0.388021,0.397135,0.382813,0.395833,0.363215,"16,848,000.00"
5/13/1999,0.395833,0.40625,0.394531,0.395833,0.363215,"6,993,600.00"
5/14/1999,0.395833,0.395833,0.369792,0.375,0.344099,"2,846,400.00"
5/17/1999,0.369792,0.393229,0.36849,0.393229,0.360826,"3,576,000.00"
5/18/1999,0.397135,0.416667,0.385417,0.411458,0.377552,"15,153,600.00"
5/19/1999,0.429688,0.445313,0.386719,0.393229,0.360826,"45,172,800.00"
5/20/1999,0.395833,0.395833,0.347656,0.361979,0.332151,"17,817,600.00"
5/21/1999,0.356771,0.356771,0.34375,0.354167,0.324982,"30,350,400.00"
5/24/1999,0.356771,0.364583,0.347656,0.352865,0.323788,"16,262,400.00"
5/25/1999,0.354167,0.359375,0.351563,0.355469,0.326177,"13,008,000.00"
5/26/1999,0.354167,0.372396,0.354167,0.354167,0.324982,"10,473,600.00"
5/27/1999,0.356771,0.356771,0.351563,0.351563,0.322593,"8,232,000.00"
5/28/1999,0.356771,0.356771,0.351563,0.355469,0.326177,"8,865,600.00"
6/1/1999,0.354167,0.356771,0.348958,0.356771,0.327372,"9,854,400.00"
6/2/1999,0.356771,0.356771,0.34375,0.34375,0.315424,"13,012,800.00"
6/3/1999,0.352865,0.355469,0.348958,0.352865,0.323788,"4,156,800.00"
6/4/1999,0.355469,0.356771,0.352865,0.355469,0.326177,"7,891,200.00"
6/7/1999,0.357422,0.364583,0.356771,0.359375,0.329761,"12,513,600.00"
6/8/1999,0.360677,0.375,0.359375,0.36849,0.338125,"15,331,200.00"
6/9/1999,0.369792,0.382813,0.369792,0.375,0.344099,"9,518,400.00"
6/10/1999,0.375,0.377604,0.372396,0.376302,0.345293,"3,609,600.00"
6/11/1999,0.376302,0.377604,0.355469,0.36849,0.338125,"6,100,800.00"
6/14/1999,0.369141,0.369792,0.351563,0.354167,0.324982,"5,164,800.00"
6/15/1999,0.354167,0.356771,0.348958,0.354167,0.324982,"4,929,600.00"
6/16/1999,0.359375,0.375,0.354167,0.364583,0.33454,"6,441,600.00"
6/17/1999,0.361979,0.367188,0.354167,0.354167,0.324982,"7,492,800.00"
6/18/1999,0.356771,0.356771,0.341146,0.341146,0.313034,"15,873,600.00"
6/21/1999,0.351563,0.359375,0.342122,0.359375,0.329761,"8,347,200.00"
6/22/1999,0.359375,0.359375,0.345052,0.352865,0.323788,"19,305,600.00"
6/23/1999,0.348958,0.359375,0.345052,0.359375,0.329761,"21,091,200.00"
6/24/1999,0.361979,0.361979,0.348958,0.351563,0.322593,"11,520,000.00"
6/25/1999,0.348958,0.360677,0.348958,0.356771,0.327372,"7,353,600.00"
6/28/1999,0.36849,0.36849,0.354167,0.361979,0.332151,"10,915,200.00"
6/29/1999,0.367188,0.371094,0.361979,0.365885,0.335735,"9,268,800.00"
6/30/1999,0.377604,0.398438,0.369792,0.398438,0.365605,"26,923,200.00"
7/1/1999,0.398438,0.398438,0.356771,0.377604,0.346488,"8,899,200.00"
7/2/1999,0.382813,0.404948,0.375,0.404948,0.371579,"22,488,000.00"
7/6/1999,0.408854,0.408854,0.401042,0.40625,0.372774,"19,809,600.00"
7/7/1999,0.408854,0.408854,0.398438,0.398438,0.365605,"6,312,000.00"
7/8/1999,0.401042,0.414063,0.388021,0.407552,0.373968,"18,604,800.00"
7/9/1999,0.40625,0.445313,0.40625,0.442057,0.40563,"21,172,800.00"
7/12/1999,0.46875,0.481771,0.450521,0.46224,0.42415,"40,104,000.00"
7/13/1999,0.467448,0.470052,0.442708,0.463542,0.425344,"13,886,400.00"
7/14/1999,0.463542,0.473958,0.442708,0.445313,0.408618,"13,795,200.00"
7/15/1999,0.449219,0.463542,0.447917,0.447917,0.411007,"13,704,000.00"
7/16/1999,0.455729,0.460938,0.447917,0.457031,0.41937,"10,387,200.00"
7/19/1999,0.458333,0.459635,0.442708,0.445313,0.408618,"4,363,200.00"
7/20/1999,0.445313,0.445313,0.421875,0.4375,0.401448,"17,875,200.00"
7/21/1999,0.432292,0.432292,0.411458,0.424479,0.3895,"11,208,000.00"
7/22/1999,0.421875,0.421875,0.401042,0.404948,0.371579,"21,326,400.00"
7/23/1999,0.403646,0.416667,0.403646,0.404948,0.371579,"8,025,600.00"
7/26/1999,0.415365,0.415365,0.40625,0.40625,0.372774,"6,052,800.00"
7/27/1999,0.40625,0.408854,0.401042,0.407552,0.373968,"9,859,200.00"
7/28/1999,0.40625,0.419271,0.404948,0.414063,0.379943,"24,422,400.00"
7/29/1999,0.40625,0.419271,0.403646,0.417969,0.383527,"38,880,000.00"
7/30/1999,0.417969,0.429688,0.416667,0.419271,0.384722,"45,230,400.00"
8/2/1999,0.419271,0.424479,0.416667,0.423177,0.388306,"31,334,400.00"
8/3/1999,0.423177,0.423177,0.408854,0.41276,0.378747,"25,521,600.00"
8/4/1999,0.415365,0.416667,0.411458,0.41276,0.378747,"8,995,200.00"
8/5/1999,0.41276,0.419271,0.40625,0.419271,0.384722,"24,057,600.00"
8/6/1999,0.417969,0.420573,0.416667,0.419271,0.384722,"18,398,400.00"
8/9/1999,0.420573,0.424479,0.416667,0.419271,0.384722,"3,105,600.00"
8/10/1999,0.421875,0.445313,0.419271,0.427083,0.39189,"21,206,400.00"
8/11/1999,0.434896,0.460938,0.429688,0.455729,0.418175,"19,771,200.00"
8/12/1999,0.458333,0.489583,0.455729,0.477865,0.438487,"23,961,600.00"
8/13/1999,0.473958,0.483073,0.46875,0.472656,0.433707,"8,467,200.00"
8/16/1999,0.476563,0.476563,0.438802,0.454427,0.416981,"22,344,000.00"
8/17/1999,0.455729,0.463542,0.44401,0.455729,0.418175,"19,353,600.00"
8/18/1999,0.450521,0.471354,0.441406,0.466146,0.427734,"27,988,800.00"
8/19/1999,0.498698,0.591146,0.481771,0.565104,0.518537,"196,699,200.00"
8/20/1999,0.566406,0.570313,0.539063,0.559896,0.513759,"35,308,800.00"
8/23/1999,0.552083,0.552083,0.507813,0.526042,0.482694,"50,798,400.00"
8/24/1999,0.518229,0.528646,0.492188,0.523438,0.480305,"39,806,400.00"
8/25/1999,0.52474,0.529948,0.5,0.520833,0.477915,"35,035,200.00"
8/26/1999,0.520833,0.528646,0.505208,0.513021,0.470746,"27,537,600.00"
8/27/1999,0.523438,0.5625,0.520833,0.541667,0.497032,"55,238,400.00"
8/30/1999,0.550781,0.561198,0.516927,0.539714,0.495239,"15,864,000.00"
8/31/1999,0.541667,0.588542,0.53125,0.585938,0.537655,"78,686,400.00"
9/1/1999,0.585938,0.585938,0.549479,0.558594,0.512564,"56,534,400.00"
9/2/1999,0.540365,0.554688,0.528646,0.552083,0.506589,"34,108,800.00"
9/3/1999,0.5625,0.570313,0.552083,0.55599,0.510174,"25,886,400.00"
9/7/1999,0.565104,0.565104,0.550781,0.553385,0.507784,"12,441,600.00"
9/8/1999,0.554688,0.558594,0.552083,0.552083,0.506589,"17,006,400.00"
9/9/1999,0.557292,0.561198,0.533854,0.544271,0.499421,"20,947,200.00"
9/10/1999,0.553385,0.559896,0.549479,0.552083,0.506589,"16,742,400.00"
9/13/1999,0.554688,0.554688,0.528646,0.533854,0.489863,"17,443,200.00"
9/14/1999,0.533854,0.533854,0.515625,0.518229,0.475525,"25,036,800.00"
9/15/1999,0.511719,0.528646,0.507813,0.522135,0.479109,"21,273,600.00"
9/16/1999,0.515625,0.520833,0.502604,0.509115,0.467162,"15,811,200.00"
9/17/1999,0.505859,0.510417,0.489583,0.507813,0.465967,"17,164,800.00"
9/20/1999,0.498698,0.505208,0.489583,0.489583,0.44924,"22,910,400.00"
9/21/1999,0.479167,0.481771,0.436198,0.442708,0.406227,"73,732,800.00"
9/22/1999,0.442708,0.455729,0.416667,0.453125,0.415786,"37,598,400.00"
9/23/1999,0.454427,0.455729,0.411458,0.415365,0.381137,"37,958,400.00"
9/24/1999,0.416667,0.427083,0.348958,0.377604,0.346488,"68,491,200.00"
9/27/1999,0.402344,0.408854,0.377604,0.401042,0.367995,"43,200,000.00"
9/28/1999,0.401693,0.442708,0.401042,0.4375,0.401448,"41,318,400.00"
9/29/1999,0.446615,0.463542,0.395833,0.402344,0.369189,"59,404,800.00"
9/30/1999,0.416667,0.429688,0.395833,0.401042,0.367995,"34,252,800.00"
10/1/1999,0.394531,0.408854,0.377604,0.398438,0.365605,"34,776,000.00"
10/4/1999,0.411458,0.41276,0.401042,0.40625,0.372774,"17,760,000.00"
10/5/1999,0.40625,0.447917,0.40625,0.445313,0.408618,"47,808,000.00"
10/6/1999,0.446615,0.520833,0.442708,0.498698,0.457604,"150,873,600.00"
10/7/1999,0.519531,0.519531,0.463542,0.466146,0.427734,"48,729,600.00"
10/8/1999,0.466146,0.503906,0.447917,0.489583,0.44924,"39,892,800.00"
10/11/1999,0.49349,0.494792,0.463542,0.476563,0.437293,"54,446,400.00"
10/12/1999,0.479167,0.484375,0.46875,0.470052,0.431318,"32,299,200.00"
10/13/1999,0.464844,0.464844,0.447917,0.457031,0.41937,"28,036,800.00"
10/14/1999,0.458333,0.458333,0.442708,0.447917,0.411007,"19,233,600.00"
10/15/1999,0.425781,0.447917,0.424479,0.445313,0.408618,"21,072,000.00"
10/18/1999,0.446615,0.446615,0.419271,0.421875,0.387111,"21,518,400.00"
10/19/1999,0.434896,0.434896,0.397135,0.404948,0.371579,"30,892,800.00"
10/20/1999,0.411458,0.424479,0.404948,0.419271,0.384722,"34,872,000.00"
10/21/1999,0.417969,0.438802,0.40625,0.438802,0.402643,"38,212,800.00"
10/22/1999,0.4375,0.46224,0.4375,0.449219,0.412202,"28,675,200.00"
10/25/1999,0.446615,0.453125,0.427083,0.427083,0.39189,"21,384,000.00"
10/26/1999,0.445313,0.484375,0.442708,0.46875,0.430123,"48,124,800.00"
10/27/1999,0.471354,0.473958,0.440104,0.447917,0.411007,"21,412,800.00"
10/28/1999,0.450521,0.458333,0.424479,0.427083,0.39189,"22,276,800.00"
10/29/1999,0.432292,0.46875,0.429688,0.460938,0.422955,"33,052,800.00"
11/1/1999,0.453125,0.507813,0.453125,0.489583,0.44924,"78,254,400.00"
11/2/1999,0.498698,0.523438,0.494792,0.520833,0.477915,"83,750,400.00"
11/3/1999,0.541667,0.585938,0.53776,0.571615,0.524512,"201,168,000.00"
11/4/1999,0.578125,0.623698,0.578125,0.608073,0.557966,"126,033,600.00"
11/5/1999,0.625,0.630208,0.559896,0.588542,0.540044,"61,636,800.00"
11/8/1999,0.570313,0.622396,0.552083,0.605469,0.555576,"47,001,600.00"
11/9/1999,0.604167,0.606771,0.572917,0.596354,0.547212,"27,235,200.00"
11/10/1999,0.598307,0.598958,0.579427,0.591146,0.542433,"14,404,800.00"
11/11/1999,0.591146,0.664063,0.578125,0.632813,0.580667,"56,270,400.00"
11/12/1999,0.660156,0.666667,0.622396,0.666667,0.611731,"50,150,400.00"
11/15/1999,0.671224,0.691406,0.643229,0.653646,0.599783,"36,220,800.00"
11/16/1999,0.669271,0.729167,0.666667,0.716146,0.657133,"72,379,200.00"
11/17/1999,0.729167,0.78125,0.71875,0.74349,0.682224,"78,638,400.00"
11/18/1999,0.759115,0.765625,0.739583,0.746094,0.684613,"23,596,800.00"
11/19/1999,0.835938,0.924479,0.833333,0.893229,0.819624,"216,518,400.00"
11/22/1999,0.916016,0.916667,0.838542,0.891927,0.818429,"54,019,200.00"
11/23/1999,0.800781,0.83724,0.791667,0.828125,0.759885,"55,324,800.00"
11/24/1999,0.824219,0.833333,0.740885,0.802083,0.735988,"40,684,800.00"
11/26/1999,0.794271,0.802083,0.770833,0.796875,0.73121,"7,176,000.00"
11/29/1999,0.794271,0.804688,0.75,0.768229,0.704924,"29,860,800.00"
11/30/1999,0.770833,0.783854,0.721354,0.721354,0.661912,"31,468,800.00"
12/1/1999,0.721354,0.768229,0.721354,0.757813,0.695367,"22,353,600.00"
12/2/1999,0.760417,0.824219,0.760417,0.813802,0.746742,"30,988,800.00"
12/3/1999,0.821615,0.835938,0.783854,0.794271,0.72882,"34,276,800.00"
12/6/1999,0.796875,0.820313,0.796875,0.816406,0.749131,"17,860,800.00"
12/7/1999,0.822917,0.824219,0.757813,0.789063,0.724041,"18,638,400.00"
12/8/1999,0.786458,0.832031,0.783854,0.824219,0.7563,"20,169,600.00"
12/9/1999,0.822917,0.84375,0.770833,0.799479,0.733599,"21,494,400.00"
12/10/1999,0.813802,0.817708,0.776042,0.790365,0.725236,"9,830,400.00"
12/13/1999,0.78125,0.808594,0.770833,0.78776,0.722846,"18,384,000.00"
12/14/1999,0.789063,0.808594,0.766927,0.77474,0.710899,"27,388,800.00"
12/15/1999,0.769531,0.773438,0.731771,0.75,0.688197,"20,596,800.00"
12/16/1999,0.753906,0.765625,0.742188,0.744792,0.683419,"13,257,600.00"
12/17/1999,0.765625,0.795573,0.761719,0.783854,0.719261,"26,208,000.00"
12/20/1999,0.785156,0.864258,0.757813,0.848958,0.779001,"40,243,200.00"
12/21/1999,0.848958,0.886719,0.817708,0.885417,0.812455,"38,836,800.00"
12/22/1999,0.888021,0.916667,0.854167,0.90625,0.831572,"25,118,400.00"
12/23/1999,0.907552,0.96875,0.903646,0.966146,0.886532,"28,022,400.00"
12/27/1999,0.986979,0.988281,0.919271,0.929688,0.853078,"20,241,600.00"
12/28/1999,0.929688,0.963542,0.924479,0.927083,0.850688,"17,918,400.00"
12/29/1999,0.92513,0.96875,0.924479,0.958333,0.879363,"13,214,400.00"
12/30/1999,0.958333,0.972656,0.942708,0.966146,0.886532,"13,977,600.00"
12/31/1999,0.964193,0.979167,0.960938,0.977865,0.897285,"12,734,400.00"
1/3/2000,0.984375,0.992188,0.919271,0.97526,0.894895,"30,091,200.00"
1/4/2000,0.958333,0.960938,0.901042,0.949219,0.871,"30,048,000.00"
1/5/2000,0.921875,0.9375,0.904948,0.917969,0.842325,"18,835,200.00"
1/6/2000,0.917969,0.917969,0.822917,0.858073,0.787365,"12,048,000.00"
1/7/2000,0.854167,0.88151,0.841146,0.872396,0.800508,"7,118,400.00"
1/10/2000,0.875,0.9375,0.859375,0.901042,0.826793,"23,985,600.00"
1/11/2000,0.895833,0.90625,0.864583,0.864583,0.793338,"14,812,800.00"
1/12/2000,0.864583,0.865885,0.830729,0.842448,0.773027,"12,355,200.00"
1/13/2000,0.841146,0.885417,0.830729,0.877604,0.805286,"13,219,200.00"
1/14/2000,0.890625,0.951823,0.888021,0.915365,0.839936,"60,456,000.00"
1/18/2000,0.927083,0.958333,0.885417,0.954427,0.875779,"26,164,800.00"
1/19/2000,0.958333,0.958333,0.9375,0.945313,0.867416,"16,468,800.00"
1/20/2000,0.953125,1.005208,0.934896,0.942708,0.865026,"17,956,800.00"
1/21/2000,0.940104,0.94401,0.908854,0.932292,0.855468,"54,427,200.00"
1/24/2000,0.96224,0.96224,0.885417,0.890625,0.817234,"25,694,400.00"
1/25/2000,0.894531,0.903646,0.854167,0.882813,0.810066,"23,712,000.00"
1/26/2000,0.882813,0.90625,0.830729,0.846354,0.776612,"23,246,400.00"
1/27/2000,0.852865,0.852865,0.770833,0.802083,0.735988,"45,820,800.00"
1/28/2000,0.791667,0.796875,0.747396,0.778646,0.714483,"19,444,800.00"
1/31/2000,0.782552,0.799479,0.729167,0.772135,0.708508,"18,240,000.00"
2/1/2000,0.773438,0.796875,0.744792,0.790365,0.725236,"9,297,600.00"
2/2/2000,0.794271,0.828125,0.790365,0.8125,0.745547,"14,904,000.00"
2/3/2000,0.838542,0.855469,0.820313,0.825521,0.757495,"10,824,000.00"
2/4/2000,0.851563,0.851563,0.828125,0.845052,0.775417,"12,369,600.00"
2/7/2000,0.848958,0.848958,0.791667,0.792969,0.727625,"21,748,800.00"
2/8/2000,0.8125,0.859375,0.791667,0.830729,0.762274,"46,881,600.00"
2/9/2000,0.861979,0.876302,0.85026,0.851563,0.781391,"58,905,600.00"
2/10/2000,0.903646,1.041667,0.903646,1.026042,0.941492,"97,008,000.00"
2/11/2000,1.076823,1.078125,0.966146,1.041667,0.95583,"42,379,200.00"
2/14/2000,1.044271,1.208333,1.033854,1.208333,1.108762,"65,011,200.00"
2/15/2000,1.210938,1.21224,1.111979,1.161458,1.06575,"45,048,000.00"
2/16/2000,1.174479,1.255208,1.161458,1.214844,1.114737,"101,956,800.00"
2/17/2000,1.213542,1.265625,1.195313,1.257813,1.154164,"53,577,600.00"
2/18/2000,1.239583,1.421875,1.230469,1.403646,1.287981,"96,086,400.00"
2/22/2000,1.359375,1.377604,1.3125,1.364583,1.252136,"54,249,600.00"
2/23/2000,1.348958,1.386719,1.332031,1.372396,1.259306,"51,139,200.00"
2/24/2000,1.380208,1.389323,1.302083,1.359375,1.247357,"24,432,000.00"
2/25/2000,1.360677,1.360677,1.21875,1.27474,1.169697,"27,873,600.00"
2/28/2000,1.268229,1.28125,1.244792,1.265625,1.161333,"51,787,200.00"
2/29/2000,1.257813,1.348958,1.257813,1.333333,1.223462,"30,604,800.00"
3/1/2000,1.333333,1.333333,1.273438,1.294271,1.187618,"38,356,800.00"
3/2/2000,1.304688,1.304688,1.203125,1.207031,1.107568,"19,104,000.00"
3/3/2000,1.208333,1.239583,1.197917,1.226563,1.12549,"27,369,600.00"
3/6/2000,1.234375,1.328125,1.208333,1.21875,1.118321,"43,209,600.00"
3/7/2000,1.5625,1.817708,1.494792,1.735677,1.592651,"195,220,800.00"
3/8/2000,1.734701,1.765625,1.609375,1.75,1.605794,"66,873,600.00"
3/9/2000,1.770833,2.25,1.765625,2.089518,1.917334,"95,294,400.00"
3/10/2000,2.197917,3.020833,2.182292,2.458333,2.255756,"216,120,000.00"
3/13/2000,2.229167,3.125,2.208333,3.109375,2.853152,"241,516,800.00"
3/14/2000,3.092448,3.092448,2.25,2.294271,2.105215,"156,777,600.00"
3/15/2000,2.458659,2.522135,2.125,2.200521,2.01919,"99,561,600.00"
3/16/2000,2.270833,2.348958,1.929688,1.961914,1.800245,"75,038,400.00"
3/17/2000,1.916667,2.229167,1.916341,2.080729,1.909269,"55,761,600.00"
3/20/2000,2.16276,2.231771,2.013021,2.079427,1.908074,"36,528,000.00"
3/21/2000,2.083333,2.101563,1.8125,1.976563,1.813687,"53,664,000.00"
3/22/2000,1.992188,2.052083,1.958333,1.990885,1.826829,"23,059,200.00"
3/23/2000,1.972656,2.135417,1.96875,2.026042,1.859089,"30,940,800.00"
3/24/2000,2.013021,2.104167,1.875,1.941406,1.781427,"23,160,000.00"
3/27/2000,1.9375,2,1.796875,1.813802,1.664338,"38,894,400.00"
3/28/2000,1.751302,1.770833,1.645833,1.678385,1.54008,"39,331,200.00"
3/29/2000,1.684896,1.723958,1.5,1.567708,1.438523,"46,944,000.00"
3/30/2000,1.520833,1.703125,1.46875,1.558594,1.43016,"36,192,000.00"
3/31/2000,1.665039,1.830729,1.635417,1.760091,1.615053,"96,297,600.00"
4/3/2000,1.744141,1.75,1.576823,1.622396,1.488705,"32,995,200.00"
4/4/2000,1.708333,1.736979,1.1875,1.5625,1.433744,"51,379,200.00"
4/5/2000,1.578125,2.03125,1.497396,1.910156,1.752752,"63,960,000.00"
4/6/2000,1.998698,2.10026,1.903646,1.998698,1.833998,"40,459,200.00"
4/7/2000,2.098958,2.1875,2.010417,2.136719,1.960646,"31,857,600.00"
4/10/2000,2.173177,2.299479,1.907552,1.947917,1.787402,"39,528,000.00"
4/11/2000,1.812174,1.979167,1.666667,1.832031,1.681065,"45,758,400.00"
4/12/2000,1.834635,1.875,1.635417,1.641927,1.506626,"31,344,000.00"
4/13/2000,1.654948,1.713542,1.544271,1.571615,1.442109,"31,329,600.00"
4/14/2000,1.471354,1.584635,1.364583,1.433268,1.315161,"42,192,000.00"
4/17/2000,1.3125,1.5625,1.3125,1.50651,1.382368,"29,409,600.00"
4/18/2000,1.658203,1.869792,1.609375,1.773438,1.6273,"47,750,400.00"
4/19/2000,1.829427,1.854167,1.666667,1.688802,1.549639,"27,835,200.00"
4/20/2000,1.734375,1.766927,1.65625,1.679688,1.541276,"15,393,600.00"
4/24/2000,1.583333,1.653646,1.513021,1.596354,1.464809,"20,596,800.00"
4/25/2000,1.667969,1.822917,1.664063,1.770833,1.62491,"24,969,600.00"
4/26/2000,1.894531,1.9375,1.75,1.752604,1.608183,"25,411,200.00"
4/27/2000,1.635417,1.914063,1.626302,1.895833,1.739609,"28,099,200.00"
4/28/2000,1.925781,2,1.856771,1.856771,1.703767,"17,904,000.00"
5/1/2000,1.927083,1.96875,1.871094,1.916667,1.758727,"11,942,400.00"
5/2/2000,1.916667,2.028646,1.789063,1.842448,1.690624,"23,400,000.00"
5/3/2000,1.830729,1.890625,1.666667,1.8125,1.663144,"32,918,400.00"
5/4/2000,1.808594,1.911458,1.792969,1.834635,1.683454,"24,120,000.00"
5/5/2000,1.826823,1.963542,1.802083,1.919271,1.761116,"17,059,200.00"
5/8/2000,1.869792,1.9375,1.846354,1.848958,1.696598,"18,513,600.00"
5/9/2000,1.880208,1.895833,1.770833,1.822917,1.672702,"17,683,200.00"
5/10/2000,1.804688,1.80599,1.627604,1.643229,1.507821,"27,408,000.00"
5/11/2000,1.666667,1.74349,1.644531,1.713542,1.57234,"24,590,400.00"
5/12/2000,1.760417,1.854167,1.661458,1.661458,1.524547,"18,782,400.00"
5/15/2000,1.653646,1.804688,1.572917,1.776042,1.62969,"28,209,600.00"
5/16/2000,1.854167,2.014323,1.833333,1.958333,1.796959,"36,643,200.00"
